;Caption;URL;type;mean_sscd;max_sscd;Index
123;Shaw Floors Pure Waters 15' in Clam Shell 00102_52H11;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00102_52H11_20160222_LIVINGROOM_3_SQUARE.jpg;VM;0.157398909330368;0.760213375091552;447331956
124;Aero 31-984210BLK 31 Series 13x8 Wheel, Spun, 4 on 4-1/4 BP, 1-Inch BS;http://static.speedwaymotors.com/RS/SR/Product/31/25831984210BLK_R_1a913062.jpg;VM;0.803756237030029;0.869314193725585;1452754532
125;Shaw Floors SFA "Timeless Appeal I" 15' in Tundra 00708_Q4311;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/q4311_00708_main.jpg;TM;0.0320892855525016;0.0644925832748413;1351922085
126;Aero 50-924750ORG 50 Series 15x12 Wheel, 5 on 4-3/4 BP, 5-Inch BS;http://static.speedwaymotors.com/RS/SR/Product/95/25850924750ORG_S_1a8d2b93.jpg;TM;0.354713976383209;0.380933761596679;2007288094
127;Shaw Floors SFA "Tuscan Valley" in Cashmere 00701_52E29;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00701_52e29_20150128_livingroom_7_square.jpg;TM;0.0830963253974914;0.133573025465011;292787710
128;Shaw Floors Design Center "Moment of Truth" in Acorn 00700_5C789;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5c789_00700_main.jpg;TM;0.0277026481926441;0.0572472885251045;1113926416
129;Renegade RSS Laptop Backpack - Version 2;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_NL/v1571262720979/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15275___2.png?sfrm=png&sw=600;TM;0.0189403928816318;0.0649852156639099;985781054
130;Shaw Floors Nfa/Apg Barracan Classic I in True Blue 00423_NA074;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/na074_00423_main.jpg;TM;0.0211223624646663;0.071744680404663;540073158
131;Shaw Floors Design Center Different Times III 12' in Soft Copper 00600_5C496;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00600_5c496_20130408_livingroom_3_square.jpg;TM;0.0685342401266098;0.127006903290748;1755834980
132;Shaw Floors "All Star Weekend I" 15' in Castaway 00400_E0141;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00400_E0141_20130523_BEDROOM_2_SQUARE.jpg;TM;0.0681161805987358;0.103825941681861;415776254
133;Shaw Floors Couture Collection Ultimate Expression 15' in Soft Shadow 00105_19829;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/19829_00105_main.jpg;TM;0.0289145670831203;0.0793980509042739;1213501917
134;FUSE Backpack 25 - Version 71;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_GB/v1634357909787/sits/ogio-backpack-2020-fuse-25/ogio-backpack-2020-fuse-25_2___8.png?sfrm=png&sw=600;TM;0.440760850906372;0.531399011611938;328282297
135;Shaw Floors Caress by Shaw Cashmere I Lg in Bismuth 00124_CC09B;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00124_cc09b_20130408_bedroom_2_square.jpg;TM;0.113320492208004;0.640083968639373;1906940798
136;FUSE Backpack 25 - Version 91;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_NL/v1604118367066/sits/ogio-backpack-2020-fuse-25/ogio-backpack-2020-fuse-25_2___10.png?sfrm=png&sw=600;TM;0.135456562042236;0.193449065089225;1740191619
137;Shaw Floors Value Collection "Cozy Harbor I" in Waters Edge 00307_5E364;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00307_5e364_20130122_diningroom_1.jpg;VM;0.197654649615287;0.816979527473449;63558387
138;Aero 31-904030RED 31 Series 13x10 Wheel, Spun Lite, 4 on 4 BP, 3-Inch BS;http://static.speedwaymotors.com/RS/SR/Product/70/25831904030RED_R_1a912fdd.jpg;VM;0.691205739974975;0.837329506874084;698069206
139;Shaw Floors Value Collection "That's Right" in Sedona 00708_E0925;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00708_e0925_20150508_stair_runner_square.jpg;VM;0.111764349043369;0.759778022766113;267470956
140;Grieve Cream/Navy Area Rug by Bungalow Rose;https://secure.img1-ag.wfcdn.com/im/13414873/resize-h600-w600%5Ecompr-r85/5738/57387164/grieve-cream/navy-area-rug.jpg;TM;0.299378812313079;0.643078804016113;893610668
141;Shaw Floors Value Collection "Explore With Me" Twist in Wave Pool 00410_E0849;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00410_e0849_20160222_livingroom_3_square.jpg;TM;0.141587644815444;0.657642006874084;1104526415
142;Shaw Floors SFA "Shingle Creek IV" 15' in Mojave 00301_EA519;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ea519_00301_main.jpg;TM;0.0381822921335697;0.0920953005552291;248121098
143;Shaw Floors Roll Special XV540 in Tropical Wave 00420_XV540;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00420_xv540_20160222_livingroom_2_square.jpg;TM;0.0590310171246528;0.0929877907037735;1342026176
144;Shaw Floors Value Collection "Of Course We Can III" 12' in Net Shadow 00502_E9441;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00502_e9441_20130408_bedroom_2_square.jpg;VM;0.136084586381912;0.761153936386108;1490133659
145;Shaw Floors Value Collection Passageway 1 12' in Classic Buff 00108_E9152;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e9152_00108_main.jpg;TM;0.0401081442832946;0.0667880102992057;1061975681
146;Shaw Floors Caress by Shaw Cashmere Classic IV in Navajo 00703_CCS71;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00703_ccs71_20141218_bedroom_4_square.jpg;VM;0.211183547973632;0.811217308044433;1605558551
147;Lilah Gray Area Rug by Andover Mills;https://secure.img1-ag.wfcdn.com/im/13794351/resize-h600-w600%5Ecompr-r85/5674/56746866/lilah-gray-area-rug.jpg;VM;0.695761561393737;0.808099150657653;810053635
148;Tremont Blue/Ivory Area Rug by Andover Mills;https://secure.img1-ag.wfcdn.com/im/17411859/resize-h600-w600%5Ecompr-r85/1487/14872522/tremont-blue/ivory-area-rug.jpg;TM;0.120900310575962;0.297638684511184;211389887
149;Tab Top Lined Curtains in Chenille Fabric Collection, Fabric: 702-22;https://cdn2.dekoria.com/image/isjpg/schema/43/702-22/0/0/Tab-top-lined-curtains.jpg;TM;;;791454794
150;Shaw Floors Caress By Shaw Cashmere I Lg Heirloom 00122_CC09B;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc09b_00122_main.jpg;TM;0.0106145562604069;0.0576866045594215;1984602748
151;Shaw Floors Shaw Design Center Sweet Valley II 12' in Tuscany 00204_QC422;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/qc422_00204_main.jpg;TM;0.0435932464897632;0.0798530727624893;1731037571
152;Shaw Floors Shaw Design Center Sweet Valley III 12' in Soft Shadow 00105_QC424;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/qc424_00105_main.jpg;TM;0.0345278047025203;0.0696916356682777;1748481153
153;Shaw Floors Sandy Hollow Classic III 12' in Cashew 00106_E0552;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e0552_00106_main.jpg;TM;0.0142936958000063;0.0815527439117431;773379559
154;Aero 52-984740RED 52 Series 15x8 Wheel, 5 on 4-3/4 BP, 4-Inch BS IMCA;http://static.speedwaymotors.com/RS/SR/Product/32/25852984740RED_S_1a8d0ef3.jpg;TM;0.565305173397064;0.635044991970062;479578385
155;Shaw Floors Shaw Design Center Sweet Valley II 15' in Mountain Mist 00103_QC423;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/qc423_00103_main.jpg;TM;0.0132936462759971;0.0454397946596145;438512809
156;Renegade RSS Laptop Backpack - View 4;https://eu.callawaygolf.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_GB/v1575543415678/sits/ogio-backpack-2017-renegade-rss/ogio-backpack-2017-renegade-rss_15275___4.png?sfrm=png;TM;0.0273473802953958;0.0467343032360076;1259854985
157;Shaw Floors Value Collections Cashmere I Lg Net Pebble Path 00722_CC47B;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc47b_00722_main.jpg;TM;0.0264208856970071;0.0571508631110191;1942644564
158;Shaw Floors Couture' Collection Ultimate Expression 12' in Almond Flake 00200_19698;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/19698_00200_main.jpg;TM;0.0071253515779972;0.0459181182086467;731719432
159;"Daft Punk and Jay Z Collaborate on 'Computerized'";http://cdn.pastemagazine.com/www/articles/dp_l.jpg?635301950646533786;VM;0.878274798393249;0.88278591632843;462118410
160;Meditation Floor Pillow;https://images-na.ssl-images-amazon.com/images/I/61UIbzHXBjL.jpg;TM;0.0188249945640563;0.0369028374552726;1742322756
161;Shaw Floors Value Collections Cashmere IV Lg Net Navajo 00703_CC50B;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc50b_00703_main.jpg;TM;0.0233414713293313;0.0946604758501052;75460420
162;Netflix Reaches 50 Million Subscribers;http://cdn.pastemagazine.com/www/articles/netflix%20leaddd.jpeg?635416137361756932;VM;0.717943966388702;0.768859982490539;850267749
163;Shaw Floors SFA Awesome 4 in Linen 00104_E0741;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e0741_00104_main.jpg;TM;0.0184510163962841;0.0931838080286979;1229082887
164;Shaw Floors SFA Enjoy The Moment I 15' in Butterscotch 00201_0C138;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/0c138_00201_main.jpg;TM;0.0424809083342552;0.0761007145047187;1367601685
165;Foyer Painted in Brown Bag;https://embed.widencdn.net/img/behr/1cuw57wvxt/640x640px/LC280-01-BROWN-BAG-foyer.jpeg?keep=c&quality=100&u=kvjtsn;TM;0.611219704151153;0.6712566614151;1818843632
166;Shaw Floors Value Collections Of Course We Can I 15' in Linen 00100_E9432;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e9432_00100_main.jpg;TM;0.0351123735308647;0.0846427232027053;1794648602
167;Shaw Floors Value Collections Sandy Hollow Cl II Net Alpine Fern 00305_5E510;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5e510_00305_main.jpg;TM;0.0256991982460021;0.0547865554690361;1869949192
168;Shaw Floors Caress By Shaw Cashmere Classic I in Mesquite 00724_CCS68;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccs68_00724_main.jpg;TM;0.0374048054218292;0.0855680853128433;1501508677
169;Shaw Floors Caress By Shaw Cashmere Classic I in Rich Henna 00620_CCS68;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccs68_00620_main.jpg;TM;0.0256334599107503;0.0563614889979362;586188382
170;Lilah Teal Blue Area Rug by Andover Mills;https://secure.img1-ag.wfcdn.com/im/77045496/resize-h600-w600%5Ecompr-r85/4004/40045423/lilah-teal-blue-area-rug.jpg;TM;0.021257309243083;0.0562305934727191;1425323193
171;Pencil Pleat Curtains in the Linen Collection, Fabric: 392-05;https://cdn2.dekoria.com/image/djpg/18/18_1223.6/400/400/Pencil-pleat-curtain_1223.jpg;TM;0.179088905453681;0.339613646268844;226287720
172;Shaw Floors Foundations Elemental Mix II in Pixels 00170_E9565;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e9565_00170_main.jpg;TM;0.0460369512438774;0.0822604000568389;83962556
173;Shaw Floors Nfa/Apg Detailed Artistry I in Snowcap 00179_NA328;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00179_na328_20160222_livingroom_3_square.jpg;VM;0.140971735119819;0.805521965026855;832416454
174;Designart Circled Blue Psychedelic Texture Abstract Art On Canvas - 7 Panels;https://s7d9.scene7.com/is/image/JCPenney/DP1101201705024671M;TM;0.411393493413925;0.59426212310791;1339010070
175;Shaw Floors SFA My Inspiration I in Textured Canvas 00150_EA559;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00150_EA559_20141218_BEDROOM_4_SQUARE.jpg;VM;0.273417770862579;0.805799424648284;1297315341
176;Peraza Hand-Tufted White Area Rug by Mercury Row;https://secure.img1-ag.wfcdn.com/im/34338677/resize-h600-w600%5Ecompr-r85/4211/42110697/peraza-hand-tufted-white-area-rug.jpg;TM;-0.0218477193266153;-0.00402699830010533;147486321
177;Shaw Floors Caress By Shaw Cashmere Classic III in Rich Henna 00620_CCS70;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00620_ccs70_20130408_livingroom_3_square.jpg;TM;0.0442820191383361;0.102071568369865;1257692819
178;Shaw Floors SFA Timeless Appeal III 12' in Country Haze 00307_Q4314;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/q4314_00307_main.jpg;TM;0.0125847999006509;0.0292674917727708;1901110020
179;Pencil Pleat Curtains in the Panama Cotton Collection, Fabric: 702-31;https://cdn2.dekoria.com/image/djpg/18/18_1592.2/800/0/Pencil-pleat-curtain_1592.jpg;VM;0.435627698898315;0.802959322929382;2033465135
180;Duhon Gray/Ivory Area Rug by Mercury Row;https://secure.img1-ag.wfcdn.com/im/74803120/resize-h600-w600%5Ecompr-r85/2624/26246845/duhon-gray/ivory-area-rug.jpg;TM;0.0311823636293411;0.0454675778746604;1212638143
181;Shaw Floors Value Collections Because We Can III 15' in Net Birch Tree 00103_E9317;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00103_e9317_20141231_livingroom_2_square.jpg;TM;0.129388451576232;0.641111314296722;1145615913
182;Shaw Floors Value Collections Cashmere IV Lg Net Jade 00323_CC50B;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc50b_00323_main.jpg;TM;0.0310839675366878;0.0632751211524009;1555272066
183;Shaw Floors Shaw Floor Studio Bright Spirit II 15' in Marzipan 00201_Q4651;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/q4651_00201_main.jpg;TM;0.00463864346966147;0.0424327924847602;456698650
184;Pencil Pleat Curtains in the Blackout Collection, Fabric: 269-12;https://cdn2.dekoria.com/image/isjpg/schema/13/521/0/0/Pencil-pleat-unlined-curtains.jpg;TM;;;2089418070
185;Shaw Floors Shaw Flooring Gallery Union City II 12' in Golden Echoes 00202_5306G;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00202_5306G_20141218_BEDROOM_1_SQUARE.jpg;TM;0.0799748450517654;0.12278813868761;696162597
186;Green Fractal Lights In Fog Abstract Wall Art Canvas - 6 Panels;https://s7d9.scene7.com/is/image/JCPenney/DP1108201717204184M?$product_pdp$;TM;0.274426877498626;0.438913851976394;1001743134
187;Aero 52-984510BLK 52 Series 15x8 Wheel, 5 on 4-1/2 BP, 1-Inch BS IMCA;https://content.speedwaymotors.com/ProductImages/25852984510BLK_L_382a5004-6ef4-4194-afc7-21659b8a1085.jpg;VM;0.785099506378173;0.85614538192749;2142734077
188;3D Black & White Skull King Design Luggage Covers 007;https://cdn.shopify.com/s/files/1/0267/2263/1752/products/front_1_e0e4df23-162f-4554-9b7e-b1e1c80f459d_580x.jpg?v=1591235592;TM;0.0627673715353012;0.159418985247612;117077980
189;Shaw Floors Value Collections Take The Floor Twist II in Net Biscotti 00131_5E070;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5e070_00131_main.jpg;TM;0.0251019448041915;0.089732825756073;1142960374
190;Aero 52-984720BLU 52 Series 15x8 Wheel, 5 on 4-3/4 BP, 2-Inch BS IMCA;http://static.speedwaymotors.com/RS/SR/Product/19/25852984720BLU_T_1a8d1093.jpg;VM;0.662350714206695;0.861405432224273;198751384
191;Björk Pulls Vulnicura From Spotify;http://cdn.pastemagazine.com/www/articles/bjork_vulnicura_0-2.jpg?635608059156687403;VM;0.809334933757782;0.822554469108581;1901821208
192;Ricky Gervais Sings "Slough" As David Brent;http://cdn.pastemagazine.com/www/articles/davidBrentSquare.jpg?635477886929905852;VM;0.909668326377868;0.944695711135864;123602697
193;Brickhill Ivory Area Rug by Andover Mills;https://secure.img1-ag.wfcdn.com/im/74026626/resize-h600-w600%5Ecompr-r85/2718/27184045/brickhill-ivory-area-rug.jpg;TM;0.0642758756875991;0.120994426310062;558217048
194;Shaw Floors Caress By Shaw Cashmere IV in Bison 00707_CCS04;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccs04_00707_main.jpg;TM;-0.00392268318682909;0.0675333589315414;1186088438
195;Shaw Floors Value Collections What's Up Net Linen 00104_E0926;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e0926_00104_main.jpg;TM;0.0285029374063015;0.095214232802391;1774564417
196;Smithtown Latte Area Rug by Andover Mills;https://secure.img1-ag.wfcdn.com/im/58631309/resize-h600-w600%5Ecompr-r85/5676/56764884/smithtown-latte-area-rug.jpg;TM;0.57802802324295;0.641148209571838;435825457
197;Anderson Tuftex Natural State 1 Dream Dust 00220_ARK51;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00220_ark51_20141231_livingroom_2_square.jpg;TM;0.0829942375421524;0.13899427652359;607915617
198;Shaw Floors Caress By Shaw Cashmere I Lg Gentle Doe 00128_CC09B;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc09b_00128_main.jpg;TM;0.0168841741979122;0.0380089357495307;1593975636
199;Shaw Floors Caress By Shaw Quiet Comfort Classic III in Atlantic 00523_CCB98;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb98_00523_main.jpg;TM;0.0203195121139287;0.0843234434723854;1644401276
200;Shaw Floors Shaw Floor Studio Textured Story 15' in Candied Truffle 55750_52B76;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/55750_52b76_20160222_livingroom_3_square.jpg;VM;0.155232578516006;0.721083521842956;1503440135
201;Shaw Floors Resilient Residential Stone Works 720c Plus Glacier 00147_525SA;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/525sa_00147_main.jpg;TM;0.0164339020848274;0.0901487916707992;1977320655
202;Set of 6 Brother TZe-231 Black on White P-Touch Label;https://www.inkcloners.com/images/Brother/TZe-231-6.jpg?482;VM;0.93424642086029;0.937273025512695;79476945
203;Aero 31-984040GRN 31 Series 13x8 Wheel, Spun, 4 on 4 BP, 4-Inch BS;https://content.speedwaymotors.com/ProductImages/25831984040GRN_L_d89e6fae-6a35-4ca5-9afc-7b36f4d4ab3b.jpg;VM;0.502015948295593;0.714808166027069;43467812
204;Shaw Floors Anso Premier Dealer Great Effect I 15' in Almond Flake 00200_Q4328;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/q4328_00200_main.jpg;TM;0.00595377013087272;0.0599439106881618;2056934335
205;Shaw Floors Spice It Up in Tyler Taupe 00103_E9013;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00103_e9013_20130408_livingroom_2_square.jpg;TM;0.120669402182102;0.16985085606575;1319843538
206;Shaw Floors Shaw Flooring Gallery Inspired By II in French Linen 00103_5560G;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5560g_00103_main.jpg;TM;0.0269640330225229;0.0669020861387252;1755504569
207;Shaw Floors Caress By Shaw Quiet Comfort Classic III in Froth 00520_CCB98;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb98_00520_main.jpg;TM;0.0205117408186197;0.0590395331382751;1645919208
208;Shaw Floors Value Collections All Star Weekend I 12' in Net Crumpet 00203_E0792;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00203_e0792_20141218_bedroom_1_square.jpg;TM;0.0805563628673553;0.108048848807811;1991900587
209;Pencil Pleat Curtains in the Jupiter Collection, Fabric: 127-00;https://cdn2.dekoria.com/image/djpg/18/18_99.6/0/0/Pencil-pleat-curtains_99.jpg;TM;0.180524259805679;0.33079570531845;1743542902
210;Aero 30-904550RED 30 Series 13x10 Inch Wheel, 4 on 4-1/2 BP, 5-Inch BS;http://static.speedwaymotors.com/RS/SR/Product/30/25830904550RED_L_1a912b32.jpg;VM;0.643592655658721;0.816442430019378;2029335098
211;Shaw Floors Value Collections Solidify III 12' in Net Natural Contour 00104_5E340;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/5e340_00104_main.jpg;TM;0.0381175577640533;0.106884717941284;515785842
212;Tab Top Curtains in the Avinon Collection, Fabric: 131-15;https://cdn2.dekoria.com/image/djpg/19/19_26.2/0/0/Tab-top-curtains_26.jpg;TM;0.277734458446502;0.465577125549316;1517343144
213;Shaw Floors Caress By Shaw Quiet Comfort Classic IV in Rich Henna 00620_CCB99;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccb99_00620_main.jpg;TM;0.0301473028957843;0.0755442529916763;1914513572
214;Shaw Floors Value Collections Cashmere I Lg Net Barnboard 00525_CC47B;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc47b_00525_main.jpg;TM;0.0184111110866069;0.0541629567742347;1690386413
215;Shaw Floors Caress By Shaw Cashmere Classic IV in Spruce 00321_CCS71;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/ccs71_00321_main.jpg;TM;0.0311341099441051;0.0562333390116691;1266014606
216;Pencil Pleat Curtains in the Jupiter Collection, Fabric: 127-50;https://cdn2.dekoria.com/image/isjpg/schema/13/127-50/0/0/Pencil-pleat-unlined-curtains.jpg;TM;;;563559135
217;Shaw Floors Northern Parkway in Crystal Clear 00410_52V34;https://mm-media-res.cloudinary.com/image/fetch/h_1000,w_1600,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/00410_52v34_20130408_livingroom_3_square.jpg;TM;0.0529813393950462;0.109279811382293;1001269930
218;Shaw Floors Roll Special XV863 in Bare Mineral 00105_XV863;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/xv863_00105_main.jpg;TM;0.0169859714806079;0.0623849108815193;368766540
219;Shaw Floors Leading Legacy in Crystal Gray 00500_E0546;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/e0546_00500_main.jpg;TM;0.0258950497955083;0.0562510266900062;1930443268
220;Shaw Floors Roll Special XY176 in Sugar Cookie 00101_XY176;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/xy176_00101_main.jpg;TM;0.0162870772182941;0.0517596639692783;542049881
221;FUSE Backpack 25 - View 61;https://eu.ogio.com/dw/image/v2/AADH_PRD/on/demandware.static/-/Sites-CGI-ItemMaster/en_GB/v1597379141507/sits/ogio-backpack-2020-fuse-25/ogio-backpack-2020-fuse-25_2___7.png?sfrm=png&sw=600;TM;0.143294185400009;0.20819254219532;247625252
222;Aero 52-984520RED 52 Series 15x8 Wheel, 5 on 4-1/2 BP, 2-Inch BS IMCA;http://static.speedwaymotors.com/RS/SR/Product/14/25852984520RED_L_1a8d1214.jpg;VM;0.672006487846374;0.801795959472656;1510145192
223;Shaw Floors Roll Special XV375 in Royal Purple 00902_XV375;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/xv375_00902_main.jpg;TM;0.0221550464630126;0.0450352281332016;594058402
224;Shaw Floors Caress By Shaw Cashmere III Lg in Pacific 00524_CC11B;https://mm-media-res.cloudinary.com/image/fetch/h_600,w_400,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/cc11b_00524_main.jpg;TM;0.00441446155309677;0.0537465997040271;2054379828
225;Plymouth Curtain Panel Featuring Christmas Woofs by gkumardesign;https://garden.spoonflower.com/c/9007339/i/l/KIiPr1rgO9l4U3F3R4u30PYpsUDM9Xi1TBnLHdE/9007339-plymouth-l.jpg;TM;0.432728439569473;0.467230767011642;311264200
226;Designart Serene Maldives Seashore at Sunset Oversized Landscape Canvas Art - 4 Panels;https://s7d9.scene7.com/is/image/JCPenney/DP1104201706464279M?$product_pdp$;TM;0.126505821943283;0.180789321660995;1526443238
227;Shaw Floors Apd/Sdc Decordovan II 12' in Country Haze 00307_QC392;https://mm-media-res.cloudinary.com/image/fetch/h_222,w_222,c_limit/https://mmllc-images.s3.amazonaws.com/shaw/qc392_00307_main.jpg;TM;0.020019669085741;0.0463996455073356;327508917
